User Rating,User Review,User Name,Review Date,DateOfReview,FinalText,FinalTextSentimentNegative,FinalTextSentimentPositive,FinalTextSentimentNeutral,FinalTextSentimentCompound,FinalTextSentiment,UserReviewSentimentNegative,UserReviewSentimentPositive,UserReviewSentimentNeutral,UserReviewSentimentCompound,UserReviewSentiment
5.0,As must buy it,Diksha Sharma,15days ago,2020-07-19,As must buy,0.0,0.0,1.0,0.0,neu,0.0,0.0,1.0,0.0,neu
5.0,Low price nice quality,Flipkart Customer,15days ago,2020-07-19,Low price nice quality,0.304,0.406,0.29,0.1779,pos,0.304,0.406,0.29,0.1779,pos
4.0,Good,venkat sai,15days ago,2020-07-19,Good,0.0,1.0,0.0,0.4404,pos,0.0,1.0,0.0,0.4404,pos
5.0,Good product thank you tipcart,Anila ,15days ago,2020-07-19,Good product thank tipcart,0.0,0.73,0.27,0.6597,pos,0.0,0.643,0.357,0.6597,pos
5.0,Good product and low price... Nice product,Chetan  Baldaniya,15days ago,2020-07-19,Good product low price Nice product,0.194,0.528,0.278,0.5574,pos,0.178,0.483,0.339,0.5574,pos
5.0,Good,BRIJESH CHAURASIYA,15days ago,2020-07-19,Good,0.0,1.0,0.0,0.4404,pos,0.0,1.0,0.0,0.4404,pos
4.0,Good product,Flipkart Customer,15days ago,2020-07-19,Good product,0.0,0.744,0.256,0.4404,pos,0.0,0.744,0.256,0.4404,pos
5.0,Good quality...,Flipkart Customer,15days ago,2020-07-19,Good quality,0.0,0.744,0.256,0.4404,pos,0.0,0.744,0.256,0.4404,pos
5.0,Good,Ashok Kumar Thatta,15days ago,2020-07-19,Good,0.0,1.0,0.0,0.4404,pos,0.0,1.0,0.0,0.4404,pos
5.0,Very Nice Product,Flipkart Customer,15days ago,2020-07-19,Very Nice Product,0.0,0.607,0.393,0.4754,pos,0.0,0.607,0.393,0.4754,pos
4.0,"good, works good,...thank you!",Flipkart Customer,15days ago,2020-07-19,good work good thank,0.0,0.892,0.108,0.8074,pos,0.0,0.516,0.484,0.4926,pos
5.0,Good product,Flipkart Customer,15days ago,2020-07-19,Good product,0.0,0.744,0.256,0.4404,pos,0.0,0.744,0.256,0.4404,pos
4.0,The motor is os ...I loved power of motor,Davesh  Fernandes,15days ago,2020-07-19,The motor os I love power motor,0.0,0.412,0.588,0.6369,pos,0.0,0.328,0.672,0.5994,pos
4.0,Good choice,Anugraha Anugraha,15days ago,2020-07-19,Good choice,0.0,0.744,0.256,0.4404,pos,0.0,0.744,0.256,0.4404,pos
5.0,Good product... ......I'M Happy with Flipkart..,Tapan Rath,15days ago,2020-07-19,Good product I M Happy Flipkart,0.0,0.623,0.377,0.765,pos,0.0,0.623,0.377,0.765,pos
5.0,Very much satisfied with the product.. Excellent product at budget friendly price.. Would highly recommend..,Flipkart Customer,15days ago,2020-07-19,Very much satisfy product Excellent product budget friendly price Would highly recommend,0.0,0.619,0.381,0.9181,pos,0.0,0.537,0.463,0.9148,pos
4.0,Good product,Bharat  Kaldate,15days ago,2020-07-19,Good product,0.0,0.744,0.256,0.4404,pos,0.0,0.744,0.256,0.4404,pos
4.0,Not bad,N.malakondaiah,15days ago,2020-07-19,Not bad,0.0,0.74,0.26,0.431,pos,0.0,0.74,0.26,0.431,pos
5.0,It was awesome,Bhanu Chandar,15days ago,2020-07-19,It awesome,0.0,0.804,0.196,0.6249,pos,0.0,0.672,0.328,0.6249,pos
3.0,Worth for money,Ramesh,15days ago,2020-07-19,Worth money,0.0,0.655,0.345,0.2263,neg,0.0,0.487,0.513,0.2263,pos
3.0,Just okay not bad...,Flipkart Customer,15days ago,2020-07-19,Just okay bad,0.547,0.297,0.156,-0.3818,pos,0.0,0.704,0.296,0.5789,pos
3.0,Its nice,D. Kiruba  Sankar,16days ago,2020-07-18,Its nice,0.0,0.737,0.263,0.4215,pos,0.0,0.737,0.263,0.4215,pos
5.0,Nice product,Flipkart Customer,16days ago,2020-07-18,Nice product,0.0,0.737,0.263,0.4215,pos,0.0,0.737,0.263,0.4215,pos
4.0,Very good product .. recommend to buy,Flipkart Customer,16days ago,2020-07-18,Very good product recommend buy,0.0,0.665,0.335,0.7146,pos,0.0,0.532,0.468,0.6901,pos
5.0,Very much satisfied with the product.. Excellent product at budget friendly price.. Would highly recommend..,Flipkart Customer,15days ago,2020-07-19,Very much satisfy product Excellent product budget friendly price Would highly recommend,0.0,0.619,0.381,0.9181,pos,0.0,0.537,0.463,0.9148,pos
4.0,Good product,Bharat  Kaldate,15days ago,2020-07-19,Good product,0.0,0.744,0.256,0.4404,pos,0.0,0.744,0.256,0.4404,pos
4.0,Not bad,N.malakondaiah,15days ago,2020-07-19,Not bad,0.0,0.74,0.26,0.431,pos,0.0,0.74,0.26,0.431,pos
5.0,It was awesome,Bhanu Chandar,15days ago,2020-07-19,It awesome,0.0,0.804,0.196,0.6249,pos,0.0,0.672,0.328,0.6249,pos
3.0,Worth for money,Ramesh,15days ago,2020-07-19,Worth money,0.0,0.655,0.345,0.2263,neg,0.0,0.487,0.513,0.2263,pos
3.0,Just okay not bad...,Flipkart Customer,15days ago,2020-07-19,Just okay bad,0.547,0.297,0.156,-0.3818,pos,0.0,0.704,0.296,0.5789,pos
3.0,Its nice,D. Kiruba  Sankar,16days ago,2020-07-18,Its nice,0.0,0.737,0.263,0.4215,pos,0.0,0.737,0.263,0.4215,pos
5.0,Nice product,Flipkart Customer,16days ago,2020-07-18,Nice product,0.0,0.737,0.263,0.4215,pos,0.0,0.737,0.263,0.4215,pos
4.0,Very good product .. recommend to buy,Flipkart Customer,16days ago,2020-07-18,Very good product recommend buy,0.0,0.665,0.335,0.7146,pos,0.0,0.532,0.468,0.6901,pos
5.0,"Good item,",Flipkart Customer,16days ago,2020-07-18,Good item,0.0,0.744,0.256,0.4404,pos,0.0,0.744,0.256,0.4404,pos
5.0,Thank you very mouch as in replacement I got a nice product. It is meeting to my expectations in snouch low cost. Thank yoyo Flipkart,SAMIR KUMAR PRADHAN,16days ago,2020-07-18,Thank mouch replacement I get nice product It meet expectation snouch low cost Thank yoyo Flipkart,0.094,0.413,0.493,0.7269,pos,0.067,0.294,0.639,0.7269,pos
3.0,Very good,Thakor  Chunthaji,16days ago,2020-07-18,Very good,0.0,0.762,0.238,0.4927,pos,0.0,0.762,0.238,0.4927,pos
4.0,Product is good.,Radhavaram Vinay Kumar,16days ago,2020-07-18,Product good,0.0,0.744,0.256,0.4404,pos,0.0,0.592,0.408,0.4404,neu
4.0,Ok.....,Sakthivel.M Sakthivel.M,16days ago,2020-07-18,Ok,0.0,1.0,0.0,0.296,pos,0.0,0.0,1.0,0.0,pos
4.0,Good product,Flipkart Customer,16days ago,2020-07-18,Good product,0.0,0.744,0.256,0.4404,pos,0.0,0.744,0.256,0.4404,pos
5.0,Super mixy very happy,Flipkart Customer,16days ago,2020-07-18,Super mixy happy,0.0,0.884,0.116,0.8225,pos,0.0,0.798,0.202,0.8357,pos
5.0,It is very good,Narendhira  kumar.v,16days ago,2020-07-18,It good,0.0,0.744,0.256,0.4404,pos,0.0,0.516,0.484,0.4927,pos
5.0,Highly recommended... super product.,Geethu Eldhose,16days ago,2020-07-18,Highly recommended super product,0.0,0.758,0.242,0.7408,neu,0.0,0.758,0.242,0.7408,neu
5.0,Supper,Sudheer babu Nani,16days ago,2020-07-18,Supper,0.0,0.0,1.0,0.0,pos,0.0,0.0,1.0,0.0,pos
5.0,Nice product,Shalu  Shukla ,16days ago,2020-07-18,Nice product,0.0,0.737,0.263,0.4215,pos,0.0,0.737,0.263,0.4215,pos
5.0,Its amazing super product,Flipkart Customer,16days ago,2020-07-18,Its amazing super product,0.0,0.794,0.206,0.8271,pos,0.0,0.794,0.206,0.8271,pos
4.0,Nice good product,Flipkart Customer,16days ago,2020-07-18,Nice good product,0.0,0.851,0.149,0.6908,pos,0.0,0.851,0.149,0.6908,pos
5.0,Nice,Sanyasi Parida,16days ago,2020-07-18,Nice,0.0,1.0,0.0,0.4215,pos,0.0,1.0,0.0,0.4215,pos
4.0,"Cute mixer, Product is absolutely perfect, nice .",Sweety,16days ago,2020-07-18,Cute mixer Product absolutely perfect nice,0.0,0.77,0.23,0.8771,pos,0.0,0.668,0.332,0.8771,pos
5.0,Great Job Flipkart Very Awesome Product!! ,Shanti kumar mishra,16days ago,2020-07-18,Great Job Flipkart Very Awesome Product,0.0,0.68,0.32,0.8588,pos,0.0,0.694,0.306,0.8772,pos
5.0,very good product ,Athira  Vineesh,16days ago,2020-07-18,good product,0.0,0.744,0.256,0.4404,pos,0.0,0.615,0.385,0.4927,pos
3.0,Superb,Flipkart Customer,16days ago,2020-07-18,Superb,0.0,1.0,0.0,0.6249,pos,0.0,1.0,0.0,0.6249,pos
4.0,Good quality value of money,Flipkart Customer,16days ago,2020-07-18,Good quality value money,0.0,0.726,0.274,0.6486,pos,0.0,0.639,0.361,0.6486,pos
5.0,Good,Surya majumdar,16days ago,2020-07-18,Good,0.0,1.0,0.0,0.4404,pos,0.0,1.0,0.0,0.4404,pos
5.0,Very good,shaik nagur,16days ago,2020-07-18,Very good,0.0,0.762,0.238,0.4927,pos,0.0,0.762,0.238,0.4927,pos
4.0,good one .. silent sound,Flipkart Customer,16days ago,2020-07-18,good one silent sound,0.0,0.492,0.508,0.4404,pos,0.0,0.42,0.58,0.4404,pos
5.0,Very nice product......Am ordered 15th July 2020 product delivery 17th July,Flipkart Customer,16days ago,2020-07-18,Very nice product Am order 15th July 2020 product delivery 17th July,0.0,0.219,0.781,0.4754,pos,0.0,0.236,0.764,0.4754,pos
3.0,Nice product,Reddy suresh,16days ago,2020-07-18,Nice product,0.0,0.737,0.263,0.4215,pos,0.0,0.737,0.263,0.4215,pos
5.0,Better .Nice Product,Puja Sarkar,16days ago,2020-07-18,Better Nice Product,0.0,0.851,0.149,0.6908,pos,0.0,0.851,0.149,0.6908,pos
4.0,Nice product,Flipkart Customer,16days ago,2020-07-18,Nice product,0.0,0.737,0.263,0.4215,pos,0.0,0.737,0.263,0.4215,pos
4.0,Super super,Prakash Megala,16days ago,2020-07-18,Super super,0.0,1.0,0.0,0.8316,pos,0.0,1.0,0.0,0.8316,pos
5.0,Nice product in low price rs1625. I received this product on 08.07.2020. it works very good.so thanks butterfly company for this product.,RAMPRAVESH  Kumar,16days ago,2020-07-18,Nice product low price rs1625 I receive product 08 07 2020 work good thanks butterfly company product,0.089,0.363,0.549,0.7579,neu,0.078,0.221,0.702,0.5965,neu
5.0,Gd,Tamil arasan,16days ago,2020-07-18,Gd,0.0,0.0,1.0,0.0,pos,0.0,0.0,1.0,0.0,neg
3.0,Jar material is not so good,amit maanju,16days ago,2020-07-18,Jar material good,0.0,0.592,0.408,0.4404,pos,0.377,0.0,0.623,-0.464,pos
3.0,Super,Flipkart Customer,16days ago,2020-07-18,Super,0.0,1.0,0.0,0.5994,pos,0.0,1.0,0.0,0.5994,pos
3.0,Ok,Flipkart Customer,17days ago,2020-07-17,Ok,0.0,1.0,0.0,0.296,pos,0.0,1.0,0.0,0.296,pos
5.0,Nice product.,julie.s Jerina,17days ago,2020-07-17,Nice product,0.0,0.737,0.263,0.4215,pos,0.0,0.737,0.263,0.4215,pos
5.0,Excellent,Flipkart Customer,17days ago,2020-07-17,Excellent,0.0,1.0,0.0,0.5719,pos,0.0,1.0,0.0,0.5719,pos
5.0,Veery good product..,Flipkart Customer,17days ago,2020-07-17,Veery good product,0.0,0.592,0.408,0.4404,pos,0.0,0.592,0.408,0.4404,pos
4.0,Good product,Flipkart Customer,17days ago,2020-07-17,Good product,0.0,0.744,0.256,0.4404,pos,0.0,0.744,0.256,0.4404,pos
4.0,Worth purchasing,Flipkart Customer,17days ago,2020-07-17,Worth purchasing,0.0,0.655,0.345,0.2263,pos,0.0,0.655,0.345,0.2263,pos
5.0,Better,Rakesh  Ranjan,17days ago,2020-07-17,Better,0.0,1.0,0.0,0.4404,pos,0.0,1.0,0.0,0.4404,pos
4.0,It's very good and I am using it since 8 days. Working pretty well.,Flipkart Customer,17days ago,2020-07-17,It good I use since 8 day Working pretty well,0.0,0.539,0.461,0.802,pos,0.0,0.436,0.564,0.8173,pos
5.0,Very good product..... Worth to price,Sivaranjani  S,17days ago,2020-07-17,Very good product Worth price,0.0,0.641,0.359,0.6549,pos,0.0,0.572,0.428,0.6549,pos
5.0,Amazing  must buy,Akhil  As,17days ago,2020-07-17,Amazing must buy,0.0,0.655,0.345,0.5859,pos,0.0,0.655,0.345,0.5859,pos
5.0,Good product,Flipkart Customer,17days ago,2020-07-17,Good product,0.0,0.744,0.256,0.4404,pos,0.0,0.744,0.256,0.4404,pos
5.0,Good,Arun,17days ago,2020-07-17,Good,0.0,1.0,0.0,0.4404,pos,0.0,1.0,0.0,0.4404,pos
5.0,Excellent,RAGUL Gowthami,17days ago,2020-07-17,Excellent,0.0,1.0,0.0,0.5719,pos,0.0,1.0,0.0,0.5719,pos
5.0,Nice product,Flipkart Customer,17days ago,2020-07-17,Nice product,0.0,0.737,0.263,0.4215,pos,0.0,0.737,0.263,0.4215,pos
3.0,"BODY IS SO DELICATE,, MOTOR RANNING IS Of",Flipkart Customer,17days ago,2020-07-17,BODY IS SO DELICATE MOTOR RANNING IS Of,0.0,0.33,0.67,0.5344,pos,0.0,0.33,0.67,0.5344,pos
4.0,Good,Senthilkumar A,17days ago,2020-07-17,Good,0.0,1.0,0.0,0.4404,pos,0.0,1.0,0.0,0.4404,pos
5.0,Great product under a common man budget and grinding products also good ... for 4 members family its suitable well and perfect,krishna B,17days ago,2020-07-17,Great product common man budget grinding product also good 4 member family suitable well perfect,0.0,0.538,0.462,0.9153,pos,0.0,0.416,0.584,0.9153,pos
5.0,Good product,Flipkart Customer,17days ago,2020-07-17,Good product,0.0,0.744,0.256,0.4404,pos,0.0,0.744,0.256,0.4404,pos
4.0,Good  value for money.,Durga Devi,17days ago,2020-07-17,Good value money,0.0,0.841,0.159,0.6486,neu,0.0,0.726,0.274,0.6486,neu
5.0,Ossium product ,Flipkart Customer,17days ago,2020-07-17,Ossium product,0.0,0.0,1.0,0.0,pos,0.0,0.0,1.0,0.0,pos
5.0,SUPER,Flipkart Customer,17days ago,2020-07-17,SUPER,0.0,1.0,0.0,0.5994,pos,0.0,1.0,0.0,0.5994,pos
4.0,Very good,Flipkart Customer,17days ago,2020-07-17,Very good,0.0,0.762,0.238,0.4927,pos,0.0,0.762,0.238,0.4927,pos
4.0,I am very happy for this mixer because this is amazing products,ganesh kumar sah,17days ago,2020-07-17,I happy mixer amazing product,0.0,0.714,0.286,0.8176,pos,0.0,0.438,0.562,0.8313,pos
5.0,Super product value of cost so super,Sunil  Sunil nidoni,17days ago,2020-07-17,Super product value cost super,0.0,0.836,0.164,0.8807,pos,0.0,0.738,0.262,0.906,pos
4.0,Nice but late delivery,Mula Chiranjeevirao ,17days ago,2020-07-17,Nice late delivery,0.0,0.583,0.417,0.4215,pos,0.0,0.388,0.612,0.2263,pos
5.0,Super product,Flipkart Customer,17days ago,2020-07-17,Super product,0.0,0.796,0.204,0.5994,pos,0.0,0.796,0.204,0.5994,pos
5.0,Wonderful product,Flipkart Customer,17days ago,2020-07-17,Wonderful product,0.0,0.787,0.213,0.5719,pos,0.0,0.787,0.213,0.5719,pos
3.0,Nice product,Flipkart Customer,17days ago,2020-07-17,Nice product,0.0,0.737,0.263,0.4215,neu,0.0,0.737,0.263,0.4215,neu
3.0,Let dilawariy,Kollu Hareesh,17days ago,2020-07-17,Let dilawariy,0.0,0.0,1.0,0.0,neu,0.0,0.0,1.0,0.0,neu
5.0,Venice,Flipkart Customer,17days ago,2020-07-17,Venice,0.0,0.0,1.0,0.0,pos,0.0,0.0,1.0,0.0,pos
5.0,Awesome product and great grinding speed,Flipkart Customer,17days ago,2020-07-17,Awesome product great grind speed,0.0,0.732,0.268,0.8481,pos,0.0,0.672,0.328,0.8481,pos
5.0,Superb,veeresh bhavikatti,17days ago,2020-07-17,Superb,0.0,1.0,0.0,0.6249,pos,0.0,1.0,0.0,0.6249,pos
4.0,Super,Flipkart Customer,17days ago,2020-07-17,Super,0.0,1.0,0.0,0.5994,pos,0.0,1.0,0.0,0.5994,pos
4.0,Superb thanks,Jabeen ARMAAN,17days ago,2020-07-17,Superb thanks,0.0,1.0,0.0,0.7906,pos,0.0,1.0,0.0,0.7906,pos
5.0,Looking good value for money,Flipkart Customer,17days ago,2020-07-17,Looking good value money,0.0,0.726,0.274,0.6486,pos,0.0,0.639,0.361,0.6486,pos
4.0,Its nice product but small in size i am happy in this product...,Flipkart Customer,17days ago,2020-07-17,Its nice product small size happy product,0.0,0.565,0.435,0.7579,pos,0.0,0.387,0.613,0.7876,pos
4.0,Good p,Ram Raj,17days ago,2020-07-17,Good p,0.0,0.744,0.256,0.4404,pos,0.0,0.744,0.256,0.4404,pos
5.0,I would recommend for all Flipkart customers...must buy this product. It's in reasonable cost and pretty much good. It's working damn good. Thank you Flipkart!!️️️,Manimala Gujjarlapudi,17days ago,2020-07-17,I would recommend Flipkart customer must buy product It reasonable cost pretty much good It work damn good Thank Flipkart,0.088,0.456,0.456,0.8834,pos,0.074,0.402,0.524,0.8975,pos
5.0,Good,Vanathi  Vanu,17days ago,2020-07-17,Good,0.0,1.0,0.0,0.4404,pos,0.0,1.0,0.0,0.4404,pos
5.0,awesome product....main thing is its lid which does not have rubber and you can wash easily without rubber....i have food processor of vinals bout  i am happy with this only....,Flipkart Customer,17days ago,2020-07-17,awesome product main thing lid rubber wash easily without rubber food processor vinals bout happy,0.0,0.459,0.541,0.8807,pos,0.0,0.274,0.726,0.8807,pos
4.0,Awesome,Girish  HP,17days ago,2020-07-17,Awesome,0.0,1.0,0.0,0.6249,pos,0.0,1.0,0.0,0.6249,pos
4.0,Very good product by Butterfly thanks,Sonu,17days ago,2020-07-17,Very good product Butterfly thanks,0.0,0.67,0.33,0.7264,pos,0.0,0.604,0.396,0.7264,pos
5.0,very excellent ....thank you very much flipkart and butterfly,Flipkart Customer,17days ago,2020-07-17,excellent thank much flipkart butterfly,0.0,0.674,0.326,0.7351,pos,0.0,0.492,0.508,0.7764,pos
4.0,"simple & nice,  grading experience also super & product quality is good",Flipkart Customer,17days ago,2020-07-17,simple nice grade experience also super product quality good,0.0,0.615,0.385,0.8625,pos,0.0,0.516,0.484,0.8625,pos
4.0,Good product,NARAYANASWAMY  Swamy,17days ago,2020-07-17,Good product,0.0,0.744,0.256,0.4404,neu,0.0,0.744,0.256,0.4404,neu
4.0,Normal quality,Flipkart Customer,17days ago,2020-07-17,Normal quality,0.0,0.0,1.0,0.0,pos,0.0,0.0,1.0,0.0,pos
5.0,Good,Sri Reddys,18days ago,2020-07-16,Good,0.0,1.0,0.0,0.4404,pos,0.0,1.0,0.0,0.4404,pos
3.0,Nice product,Flipkart Customer,18days ago,2020-07-16,Nice product,0.0,0.737,0.263,0.4215,pos,0.0,0.737,0.263,0.4215,pos
5.0,Very nice,Flipkart Customer,18days ago,2020-07-16,Very nice,0.0,0.756,0.244,0.4754,pos,0.0,0.756,0.244,0.4754,pos
4.0,Nice product,Abinaya Elangovan,18days ago,2020-07-16,Nice product,0.0,0.737,0.263,0.4215,pos,0.0,0.737,0.263,0.4215,pos
5.0,Terrific,Flipkart Customer,18days ago,2020-07-16,Terrific,0.0,1.0,0.0,0.4767,pos,0.0,1.0,0.0,0.4767,pos
5.0,Perfect product,Anil  Charan ,18days ago,2020-07-16,Perfect product,0.0,0.787,0.213,0.5719,pos,0.0,0.787,0.213,0.5719,pos
5.0,It's too good...,Ankita Saha,18days ago,2020-07-16,It good,0.0,0.744,0.256,0.4404,pos,0.0,0.592,0.408,0.4404,pos
4.0,Thank you,Flipkart Customer,18days ago,2020-07-16,Thank,0.0,1.0,0.0,0.3612,pos,0.0,0.714,0.286,0.3612,pos
3.0,Good product.,Atul Kesharwani,18days ago,2020-07-16,Good product,0.0,0.744,0.256,0.4404,pos,0.0,0.744,0.256,0.4404,pos
5.0,Super Thanks...... Flipkart,DANGETI  SATISH,18days ago,2020-07-16,Super Thanks Flipkart,0.0,0.872,0.128,0.7783,pos,0.0,0.872,0.128,0.7783,pos
5.0,Very nice,vishnuvijaya Vishnuvijaya,18days ago,2020-07-16,Very nice,0.0,0.756,0.244,0.4754,pos,0.0,0.756,0.244,0.4754,pos
4.0,Good,Srinu Sri,18days ago,2020-07-16,Good,0.0,1.0,0.0,0.4404,pos,0.0,1.0,0.0,0.4404,pos
4.0,Good,Shamila sulaiman Sulaiman,18days ago,2020-07-16,Good,0.0,1.0,0.0,0.4404,pos,0.0,1.0,0.0,0.4404,pos
5.0,Super,Flipkart Customer,18days ago,2020-07-16,Super,0.0,1.0,0.0,0.5994,pos,0.0,1.0,0.0,0.5994,pos
5.0,Good product at this price range. Butterfly brand always provides Products at optimum price,Flipkart Customer,18days ago,2020-07-16,Good product price range Butterfly brand always provide Products optimum price,0.0,0.225,0.775,0.4404,pos,0.0,0.182,0.818,0.4404,pos
5.0,Very nice,Riddhima Singh,18days ago,2020-07-16,Very nice,0.0,0.756,0.244,0.4754,pos,0.0,0.756,0.244,0.4754,pos
4.0,Good,Flipkart Customer,18days ago,2020-07-16,Good,0.0,1.0,0.0,0.4404,pos,0.0,1.0,0.0,0.4404,pos
3.0,Average product expected better quality..,Madhav,18days ago,2020-07-16,Average product expect well quality,0.0,0.344,0.656,0.2732,pos,0.0,0.42,0.58,0.4404,pos
5.0,Very nice,Flipkart Customer,18days ago,2020-07-16,Very nice,0.0,0.756,0.244,0.4754,pos,0.0,0.756,0.244,0.4754,pos
5.0,Good products,Sunel Erra,18days ago,2020-07-16,Good product,0.0,0.744,0.256,0.4404,pos,0.0,0.744,0.256,0.4404,pos
5.0,Super,Sinivasarao Aala,18days ago,2020-07-16,Super,0.0,1.0,0.0,0.5994,pos,0.0,1.0,0.0,0.5994,pos
5.0,Good product,mayank singh,18days ago,2020-07-16,Good product,0.0,0.744,0.256,0.4404,pos,0.0,0.744,0.256,0.4404,pos
5.0,Good,Krishna kumar,18days ago,2020-07-16,Good,0.0,1.0,0.0,0.4404,pos,0.0,1.0,0.0,0.4404,pos
5.0,Superb..!,Flipkart Customer,18days ago,2020-07-16,Superb,0.0,1.0,0.0,0.6249,pos,0.0,1.0,0.0,0.6588,pos
5.0,Awesome,Flipkart Customer,18days ago,2020-07-16,Awesome,0.0,1.0,0.0,0.6249,pos,0.0,1.0,0.0,0.6249,pos
5.0,Good,Flipkart Customer,18days ago,2020-07-16,Good,0.0,1.0,0.0,0.4404,pos,0.0,1.0,0.0,0.4404,pos
4.0,Good products thank you filmcard fast delivery,meenakathirvel  meena,18days ago,2020-07-16,Good product thank filmcard fast delivery,0.0,0.574,0.426,0.6597,pos,0.0,0.519,0.481,0.6597,pos
5.0,Good for the price,SrInI VAsAn,18days ago,2020-07-16,Good price,0.0,0.744,0.256,0.4404,pos,0.0,0.492,0.508,0.4404,pos
5.0,"VERY NICE PRODUCT FROM BUTTER FLY ,THANK YOU FLIPKART",Balasubaramanyam Poluru,18days ago,2020-07-16,VERY NICE PRODUCT FROM BUTTER FLY THANK YOU FLIPKART,0.0,0.444,0.556,0.6801,pos,0.0,0.444,0.556,0.6801,pos
3.0,As per price product is okay. But its looky like local fitting,Pradip M Palav,18days ago,2020-07-16,As per price product okay But looky like local fitting,0.0,0.37,0.63,0.5719,pos,0.0,0.32,0.68,0.5719,pos
4.0,Nice product,Satish  Mahajan,18days ago,2020-07-16,Nice product,0.0,0.737,0.263,0.4215,pos,0.0,0.737,0.263,0.4215,pos
3.0,Not bad,Sasi Rekha,18days ago,2020-07-16,Not bad,0.0,0.74,0.26,0.431,pos,0.0,0.74,0.26,0.431,pos
4.0,Good,Mohan Babu,18days ago,2020-07-16,Good,0.0,1.0,0.0,0.4404,neu,0.0,1.0,0.0,0.4404,neu
4.0,Worked smoothly but too much sounded,ARINUT VERMA,18days ago,2020-07-16,Worked smoothly much sound,0.0,0.0,1.0,0.0,pos,0.0,0.0,1.0,0.0,pos
3.0,Nice,Flipkart Customer,18days ago,2020-07-16,Nice,0.0,1.0,0.0,0.4215,pos,0.0,1.0,0.0,0.4215,pos
